Date	Infiltration
11/05/1990	0.019296775
12/05/1990	0.009648373
13/05/1990	0.043427904
14/05/1990	0.052378609
15/05/1990	0.026189202
16/05/1990	0.013094575
17/05/1990	0.07868379
18/05/1990	0.096642839
19/05/1990	0.048321068
20/05/1990	0.614021244
21/05/1990	0.775523068
22/05/1990	0.534337455
23/05/1990	0.383605922
24/05/1990	0.191797438
25/05/1990	0.095897338
26/05/1990	0.047948323
27/05/1990	0.023974074
28/05/1990	0.011987016
29/05/1990	0.005993502
30/05/1990	0.00299675
31/05/1990	0.001498375
01/06/1990	0.000749187
02/06/1990	0.000374594
03/06/1990	0.000187297
04/06/1990	9.36484E-05
05/06/1990	4.68242E-05
06/06/1990	0.021791274
07/06/1990	0.09805738
08/06/1990	0.104529511
09/06/1990	0.052264344
10/06/1990	0.02613207
11/06/1990	0.013066009
12/06/1990	0.006532998
13/06/1990	0.003266497
14/06/1990	0.001633248
15/06/1990	0.000816624
16/06/1990	0.000408312
17/06/1990	0.001564346
18/06/1990	0.022832354
19/06/1990	0.099086925
20/06/1990	0.105952215
21/06/1990	0.185210358
22/06/1990	0.197642917
23/06/1990	0.102679035
24/06/1990	0.054404541
25/06/1990	0.027202159
26/06/1990	0.013601052
27/06/1990	0.006800519
28/06/1990	0.003400258
29/06/1990	0.001700128
30/06/1990	0.000850064
01/07/1990	0.000425032
02/07/1990	0.113005346
03/07/1990	0.146098087
04/07/1990	0.237012051
05/07/1990	0.248746125
06/07/1990	0.124370743
07/07/1990	0.06218479
08/07/1990	0.03109225
09/07/1990	0.015546087
10/07/1990	0.007773035
11/07/1990	0.003886515
12/07/1990	0.001943257
13/07/1990	0.000971628
14/07/1990	0.000485814
15/07/1990	0.000242907
16/07/1990	0.000121454
17/07/1990	6.07268E-05
18/07/1990	3.03634E-05
19/07/1990	1.51817E-05
20/07/1990	7.59084E-06
21/07/1990	3.79542E-06
22/07/1990	1.89771E-06
23/07/1990	9.48857E-07
24/07/1990	0
25/07/1990	0
26/07/1990	0
27/07/1990	0.015131239
28/07/1990	0.031178406
29/07/1990	0.024798303
30/07/1990	0.012399128
31/07/1990	0.006199558
01/08/1990	0.003099778
02/08/1990	0.001549888
03/08/1990	0.000774944
04/08/1990	0.000387472
05/08/1990	0.000193736
06/08/1990	9.6868E-05
07/08/1990	4.8434E-05
08/08/1990	2.4217E-05
09/08/1990	1.21085E-05
10/08/1990	6.05425E-06
11/08/1990	3.02712E-06
12/08/1990	1.51356E-06
13/08/1990	7.56781E-07
14/08/1990	0
15/08/1990	0.000948688
16/08/1990	0.001227934
17/08/1990	0.000613967
18/08/1990	0.000306984
19/08/1990	0.000153492
20/08/1990	7.67459E-05
21/08/1990	3.83729E-05
22/08/1990	1.91865E-05
23/08/1990	9.59323E-06
24/08/1990	4.79662E-06
25/08/1990	0.000115989
26/08/1990	0.000148225
27/08/1990	7.41123E-05
28/08/1990	3.70562E-05
29/08/1990	0.000842415
30/08/1990	0.001239576
31/08/1990	0.000749993
01/09/1990	0.000374997
02/09/1990	0.000187498
03/09/1990	9.37491E-05
04/09/1990	4.68746E-05
05/09/1990	2.34373E-05
06/09/1990	1.17186E-05
07/09/1990	5.85932E-06
08/09/1990	2.92966E-06
09/09/1990	1.46483E-06
10/09/1990	7.32414E-07
11/09/1990	0
12/09/1990	0
13/09/1990	8.1843E-06
14/09/1990	0.00667884
15/09/1990	0.008636335
16/09/1990	0.004318165
17/09/1990	0.002159082
18/09/1990	0.001079541
19/09/1990	0.00053977
20/09/1990	0.000269885
21/09/1990	0.002735338
22/09/1990	0.004624652
23/09/1990	0.004411443
24/09/1990	0.003121416
25/09/1990	0.001560707
26/09/1990	0.000780354
27/09/1990	0.000390177
28/09/1990	0.000195088
29/09/1990	0.03457287
30/09/1990	0.053651273
01/10/1990	0.033958393
02/10/1990	0.016979152
03/10/1990	0.008489565
04/10/1990	0.00424478
05/10/1990	0.002122389
06/10/1990	0.001061194
07/10/1990	0.000530597
08/10/1990	0.000265299
09/10/1990	0.000132649
10/10/1990	6.63246E-05
11/10/1990	3.31623E-05
12/10/1990	1.65812E-05
13/10/1990	8.29058E-06
14/10/1990	4.14529E-06
15/10/1990	2.07265E-06
16/10/1990	1.03632E-06
17/10/1990	0.083266027
18/10/1990	0.129248504
19/10/1990	0.216660027
20/10/1990	0.215546545
21/10/1990	0.107771529
22/10/1990	0.128702028
23/10/1990	0.123780496
24/10/1990	0.209731687
25/10/1990	1.44446976
26/10/1990	2.74005504
27/10/1990	4.27548672
28/10/1990	8.47079424
29/10/1990	11.87771904
30/10/1990	9.33106176
31/10/1990	5.57093376
01/11/1990	6.01675776
02/11/1990	5.53817088
03/11/1990	3.08247552
04/11/1990	1.54082304
05/11/1990	0.770352312
06/11/1990	0.385153892
07/11/1990	0.192571375
08/11/1990	0.464308015
09/11/1990	0.71285014
10/11/1990	1.57759488
11/11/1990	1.63980288
12/11/1990	0.819782346
13/11/1990	1.362417671
14/11/1990	1.437696
15/11/1990	0.718781258
16/11/1990	0.618657399
17/11/1990	1.146544686
18/11/1990	1.213472254
19/11/1990	4.20857856
20/11/1990	8.49705984
21/11/1990	7.1207424
22/11/1990	3.55843584
23/11/1990	3.43001088
24/11/1990	4.70527488
25/11/1990	3.70027008
26/11/1990	1.8614016
27/11/1990	0.930589904
28/11/1990	0.465262466
29/11/1990	0.232623111
30/11/1990	0.116309523
01/12/1990	0.058154253
02/12/1990	0.029076999
03/12/1990	0.014538467
04/12/1990	0.007269226
05/12/1990	0.003634611
06/12/1990	0.001817305
07/12/1990	0.000908652
08/12/1990	0.000454326
09/12/1990	0.143306164
10/12/1990	1.124632153
11/12/1990	2.48583168
12/12/1990	2.1814272
13/12/1990	1.093269948
14/12/1990	0.546590136
15/12/1990	0.273283864
16/12/1990	0.136639126
17/12/1990	0.068318862
18/12/1990	0.034159255
19/12/1990	0.017079584
20/12/1990	0.008539781
21/12/1990	0.052852486
22/12/1990	0.065017512
23/12/1990	0.032508597
24/12/1990	0.307331256
25/12/1990	2.20161024
26/12/1990	6.64257024
27/12/1990	6.60704256
28/12/1990	5.22920448
29/12/1990	5.56416
30/12/1990	5.13741312
31/12/1990	3.79482624
01/01/1991	5.28850944
02/01/1991	7.51970304
03/01/1991	7.87843584
04/01/1991	6.8961024
05/01/1991	8.13514752
06/01/1991	12.92419584
07/01/1991	12.52205568
08/01/1991	8.0925696
09/01/1991	4.824576
10/01/1991	5.66120448
11/01/1991	5.5116288
12/01/1991	3.08427264
13/01/1991	1.65708288
14/01/1991	0.828416291
15/01/1991	0.696092991
16/01/1991	0.571955724
17/01/1991	0.447980268
18/01/1991	0.756556388
19/01/1991	0.699063395
20/01/1991	0.349513367
21/01/1991	0.174752101
22/01/1991	0.087374902
23/01/1991	0.043687163
24/01/1991	0.02184351
25/01/1991	0.010921737
26/01/1991	0.005460864
27/01/1991	0.002730431
28/01/1991	0.001365215
29/01/1991	0.000682607
30/01/1991	0.000341304
31/01/1991	0.000170652
01/02/1991	8.53259E-05
02/02/1991	4.2663E-05
03/02/1991	0.016698334
04/02/1991	0.021596507
05/02/1991	0.010798235
06/02/1991	0.005399113
07/02/1991	0.002699555
08/02/1991	0.001349777
09/02/1991	0.314222036
10/02/1991	0.406165211
11/02/1991	0.203076412
12/02/1991	0.123440377
13/02/1991	0.079118757
14/02/1991	0.039559143
15/02/1991	2.51140608
16/02/1991	3.69681408
17/02/1991	2.3680512
18/02/1991	1.43036928
19/02/1991	0.814508877
20/02/1991	0.407229549
21/02/1991	0.57000748
22/02/1991	0.576028247
23/02/1991	0.288001682
24/02/1991	0.143997724
25/02/1991	0.071998084
26/02/1991	0.035998846
27/02/1991	0.18968303
28/02/1991	0.231214529
01/03/1991	0.115605256
02/03/1991	0.078554185
03/03/1991	0.0557612
04/03/1991	0.027880482
05/03/1991	0.013940211
06/03/1991	0.230458148
07/03/1991	1.169176841
08/03/1991	1.280658678
09/03/1991	0.640267822
10/03/1991	0.430009731
11/03/1991	0.302288482
12/03/1991	0.151140806
13/03/1991	0.075569547
14/03/1991	0.037784559
15/03/1991	0.018892225
16/03/1991	0.513540657
17/03/1991	0.79382751
18/03/1991	0.765095556
19/03/1991	1.9222272
20/03/1991	2.03613696
21/03/1991	3.44480256
22/03/1991	5.14363392
23/03/1991	4.08388608
24/03/1991	2.2940928
25/03/1991	1.146848772
26/03/1991	0.573375048
27/03/1991	0.286675186
28/03/1991	0.143334503
29/03/1991	0.071666483
30/03/1991	0.035833048
31/03/1991	0.017916475
01/04/1991	0.008958226
02/04/1991	0.00447911
03/04/1991	0.002239554
04/04/1991	1.97973504
05/04/1991	2.68199424
06/04/1991	1.43672832
07/04/1991	0.718296436
08/04/1991	0.359128858
09/04/1991	0.17955959
10/04/1991	0.089778584
11/04/1991	0.044888989
12/04/1991	0.13229481
13/04/1991	0.153405343
14/04/1991	0.076701785
15/04/1991	0.038350671
16/04/1991	0.01917528
17/04/1991	0.009587626
18/04/1991	0.004793809
19/04/1991	0.002396904
20/04/1991	0.001198452
21/04/1991	0.000599226
22/04/1991	0.045939125
23/04/1991	0.059223042
24/04/1991	0.029611388
25/04/1991	0.17794926
26/04/1991	0.218564269
27/04/1991	0.459657663
28/04/1991	0.508132279
29/04/1991	0.275009983
30/04/1991	0.6695367
01/05/1991	1.20231977
02/05/1991	0.965047758
03/05/1991	0.482488939
04/05/1991	0.269941289
05/05/1991	0.285346202
06/05/1991	0.473466567
07/05/1991	0.842398217
08/05/1991	0.82983397
09/05/1991	0.472356694
10/05/1991	0.236169976
11/05/1991	0.118082892
12/05/1991	0.059040922
13/05/1991	0.029520329
14/05/1991	0.014760132
15/05/1991	0.007380058
16/05/1991	0.003690027
17/05/1991	0.001845013
18/05/1991	0.000922506
19/05/1991	0.000461253
20/05/1991	0.000230627
21/05/1991	0.000115313
22/05/1991	5.76566E-05
23/05/1991	2.88283E-05
24/05/1991	1.44142E-05
25/05/1991	7.20708E-06
26/05/1991	3.60354E-06
27/05/1991	1.80177E-06
28/05/1991	9.00885E-07
29/05/1991	0
30/05/1991	0
31/05/1991	0
01/06/1991	0
02/06/1991	0
03/06/1991	0
04/06/1991	0
05/06/1991	0.035720521
06/06/1991	0.174981994
07/06/1991	0.362043551
08/06/1991	0.384459679
09/06/1991	0.529650939
10/06/1991	0.490823954
11/06/1991	0.245402943
12/06/1991	0.122699208
13/06/1991	0.061349039
14/06/1991	0.030674378
15/06/1991	0.015337153
16/06/1991	0.007668568
17/06/1991	0.093937868
18/06/1991	0.118541679
19/06/1991	0.108372757
20/06/1991	0.093190211
21/06/1991	0.051355582
22/06/1991	0.029459429
23/06/1991	0.014729682
24/06/1991	0.007364833
25/06/1991	0.003682414
26/06/1991	0.001841207
27/06/1991	0.000920603
28/06/1991	0.000460302
29/06/1991	0.000230151
30/06/1991	0.000115075
01/07/1991	5.75377E-05
02/07/1991	2.87688E-05
03/07/1991	1.43844E-05
04/07/1991	7.19221E-06
05/07/1991	0.073579286
06/07/1991	0.095233818
07/07/1991	0.047616568
08/07/1991	0.023808199
09/07/1991	0.011904078
10/07/1991	0.005952034
11/07/1991	0.002976015
12/07/1991	0.001488007
13/07/1991	0.000744004
14/07/1991	0.000372002
15/07/1991	0.000186001
16/07/1991	9.30004E-05
17/07/1991	4.65002E-05
18/07/1991	2.32501E-05
19/07/1991	1.16251E-05
20/07/1991	5.81253E-06
21/07/1991	2.90626E-06
22/07/1991	1.45313E-06
23/07/1991	7.26566E-07
24/07/1991	0
25/07/1991	0
26/07/1991	0
27/07/1991	0
28/07/1991	0
29/07/1991	0
30/07/1991	0.000518863
31/07/1991	0.021629412
01/08/1991	0.027462492
02/08/1991	0.013731217
03/08/1991	0.006865601
04/08/1991	0.003432799
05/08/1991	0.001716399
06/08/1991	0.000858199
07/08/1991	0.028873022
08/08/1991	0.037030834
09/08/1991	0.018515365
10/08/1991	0.009257669
11/08/1991	0.004628831
12/08/1991	0.002314415
13/08/1991	0.001157207
14/08/1991	0.000578604
15/08/1991	0.000289302
16/08/1991	0.000144651
17/08/1991	7.23254E-05
18/08/1991	3.61627E-05
19/08/1991	1.80814E-05
20/08/1991	9.04068E-06
21/08/1991	4.52034E-06
22/08/1991	2.26017E-06
23/08/1991	1.13009E-06
24/08/1991	5.65043E-07
25/08/1991	0
26/08/1991	0
27/08/1991	0
28/08/1991	0
29/08/1991	0
30/08/1991	0
31/08/1991	0.00759441
01/09/1991	0.170030693
02/09/1991	0.212267617
03/09/1991	0.106132119
04/09/1991	0.053065636
05/09/1991	0.026532711
06/09/1991	0.013266329
07/09/1991	0.006633158
08/09/1991	0.003316577
09/09/1991	0.001658288
10/09/1991	0.000829144
11/09/1991	0.006392561
12/09/1991	0.007944889
13/09/1991	0.003972442
14/09/1991	0.00198622
15/09/1991	0.00099311
16/09/1991	0.000496555
17/09/1991	0.000248277
18/09/1991	0.000124139
19/09/1991	6.20694E-05
20/09/1991	3.10347E-05
21/09/1991	1.55173E-05
22/09/1991	0.002841762
23/09/1991	0.00367207
24/09/1991	0.001836034
25/09/1991	0.021692426
26/09/1991	0.083784091
27/09/1991	0.577249763
28/09/1991	2.0300544
29/09/1991	2.08839168
30/09/1991	1.044055596
01/10/1991	0.521986913
02/10/1991	0.260983227
03/10/1991	0.130489059
04/10/1991	0.06524389
05/10/1991	0.032621784
06/10/1991	0.016310852
07/10/1991	0.008155416
08/10/1991	0.051602141
09/10/1991	0.13947964
10/10/1991	0.185566423
11/10/1991	0.205000948
12/10/1991	0.228600949
13/10/1991	0.437577708
14/10/1991	1.377585654
15/10/1991	2.03641344
16/10/1991	1.91614464
17/10/1991	1.41087744
18/10/1991	0.796759304
19/10/1991	0.39835584
20/10/1991	0.199171962
21/10/1991	0.099584492
22/10/1991	0.049791873
23/10/1991	0.024895843
24/10/1991	0.012447898
25/10/1991	0.006223943
26/10/1991	0.653296057
27/10/1991	1.54082304
28/10/1991	1.81398528
29/10/1991	2.45223936
30/10/1991	2.14451712
31/10/1991	1.072061734
01/11/1991	1.41184512
02/11/1991	1.6395264
03/11/1991	1.5876864
04/11/1991	1.82462976
05/11/1991	1.365689162
06/11/1991	0.682774618
07/11/1991	0.535045658
08/11/1991	0.972796484
09/11/1991	0.924372118
10/11/1991	0.462154015
11/11/1991	1.96107264
12/11/1991	6.922368
13/11/1991	9.06204672
14/11/1991	8.44176384
15/11/1991	6.20241408
16/11/1991	3.24808704
17/11/1991	2.377728
18/11/1991	3.324672
19/11/1991	4.06232064
20/11/1991	3.30766848
21/11/1991	1.93978368
22/11/1991	0.969736845
23/11/1991	0.484833144
24/11/1991	0.242407752
25/11/1991	0.12120167
26/11/1991	0.060600283
27/11/1991	0.030300003
28/11/1991	0.015149966
29/11/1991	0.007574975
30/11/1991	0.003787485
01/12/1991	0.001893742
02/12/1991	0.000946871
03/12/1991	0.000473435
04/12/1991	0.000236718
05/12/1991	0.000118359
06/12/1991	5.91794E-05
07/12/1991	2.95897E-05
08/12/1991	1.47949E-05
09/12/1991	7.39743E-06
10/12/1991	3.69871E-06
11/12/1991	1.84936E-06
12/12/1991	9.24679E-07
13/12/1991	0
14/12/1991	0
15/12/1991	0
16/12/1991	0
17/12/1991	0.303028729
18/12/1991	0.392214058
19/12/1991	1.281400418
20/12/1991	1.98360576
21/12/1991	1.71583488
22/12/1991	1.314568936
23/12/1991	0.804173488
24/12/1991	0.402062483
25/12/1991	0.20102518
26/12/1991	0.165315894
27/12/1991	0.134134184
28/12/1991	0.067066416
29/12/1991	0.033533039
30/12/1991	0.016766477
31/12/1991	0.008383228
01/01/1992	0.004191611
02/01/1992	0.002095805
03/01/1992	0.005720589
04/01/1992	0.024112106
05/01/1992	0.025988951
06/01/1992	0.01299445
07/01/1992	0.006497218
08/01/1992	0.808329618
09/01/1992	2.1682944
10/01/1992	1.97724672
11/01/1992	0.988477876
12/01/1992	0.494202291
13/01/1992	0.247091973
14/01/1992	0.123543697
15/01/1992	0.061771275
16/01/1992	0.030885494
17/01/1992	0.01544271
18/01/1992	0.007721346
19/01/1992	0.003860671
20/01/1992	0.061312795
21/01/1992	0.077826401
22/01/1992	0.038912973
23/01/1992	0.01945643
24/01/1992	0.0097282
25/01/1992	0.004864096
26/01/1992	0.002432047
27/01/1992	0.001216023
28/01/1992	0.000608012
29/01/1992	0.000304006
30/01/1992	0.000152003
31/01/1992	7.60014E-05
01/02/1992	3.80007E-05
02/02/1992	1.90004E-05
03/02/1992	9.50018E-06
04/02/1992	4.75009E-06
05/02/1992	2.37504E-06
06/02/1992	1.18752E-06
07/02/1992	5.93761E-07
08/02/1992	0
09/02/1992	0.234526399
10/02/1992	0.477565162
11/02/1992	1.7611776
12/02/1992	2.59006464
13/02/1992	2.02908672
14/02/1992	1.99577088
15/02/1992	3.43277568
16/02/1992	3.15588096
17/02/1992	1.57759488
18/02/1992	0.788695612
19/02/1992	0.394324471
20/02/1992	0.197156395
21/02/1992	0.09857674
22/02/1992	0.049288004
23/02/1992	0.024643911
24/02/1992	0.012321932
25/02/1992	0.00616096
26/02/1992	0.003080479
27/02/1992	0.001540239
28/02/1992	0.000770119
29/02/1992	0.00038506
01/03/1992	0.00019253
02/03/1992	9.62649E-05
03/03/1992	4.81325E-05
04/03/1992	2.40662E-05
05/03/1992	1.20331E-05
06/03/1992	6.01656E-06
07/03/1992	3.00828E-06
08/03/1992	1.50414E-06
09/03/1992	7.5207E-07
10/03/1992	0
11/03/1992	0
12/03/1992	0.044720322
13/03/1992	0.14167666
14/03/1992	0.137397998
15/03/1992	0.068698291
16/03/1992	0.034348967
17/03/1992	0.017174439
18/03/1992	0.008587208
19/03/1992	0.004293601
20/03/1992	0.0021468
21/03/1992	0.0010734
22/03/1992	0.11465873
23/03/1992	0.329571307
24/03/1992	0.439919175
25/03/1992	0.678988597
26/03/1992	0.684264319
27/03/1992	0.391963622
28/03/1992	0.195976047
29/03/1992	0.875303912
30/03/1992	2.44035072
31/03/1992	3.01446144
01/04/1992	3.18104064
02/04/1992	4.54643712
03/04/1992	5.36550912
04/04/1992	3.83588352
05/04/1992	1.9173888
06/04/1992	0.958559312
07/04/1992	0.479245193
08/04/1992	0.239613977
09/04/1992	0.119804833
10/04/1992	0.059901878
11/04/1992	0.029950803
12/04/1992	0.014975368
13/04/1992	0.007487675
14/04/1992	0.778748705
15/04/1992	1.004926432
16/04/1992	0.502425331
17/04/1992	0.447783179
18/04/1992	0.380033441
19/04/1992	0.190011295
20/04/1992	0.095004294
21/04/1992	0.047501808
22/04/1992	0.023750818
23/04/1992	0.011875388
24/04/1992	0.005937688
25/04/1992	0.002968843
26/04/1992	0.01128528
27/04/1992	0.273117091
28/04/1992	0.34283408
29/04/1992	0.171412623
30/04/1992	0.308073798
01/05/1992	0.330667398
02/05/1992	0.165329593
03/05/1992	0.08266377
04/05/1992	0.041331628
05/05/1992	0.020665749
06/05/1992	0.010332858
07/05/1992	0.005166425
08/05/1992	0.002583212
09/05/1992	0.001291605
10/05/1992	0.000645803
11/05/1992	0.000322901
12/05/1992	0.000161451
13/05/1992	8.07253E-05
14/05/1992	4.03627E-05
15/05/1992	2.01813E-05
16/05/1992	1.00907E-05
17/05/1992	5.04533E-06
18/05/1992	2.52267E-06
19/05/1992	1.26133E-06
20/05/1992	6.30666E-07
21/05/1992	0
22/05/1992	0
23/05/1992	0.020239812
24/05/1992	0.026197347
25/05/1992	0.013098647
26/05/1992	0.006549317
27/05/1992	0.00800983
28/05/1992	0.015939408
29/05/1992	0.014461998
30/05/1992	0.007230991
31/05/1992	0.106997239
01/06/1992	0.135618555
02/06/1992	0.067808586
03/06/1992	0.03390412
04/06/1992	0.27471198
05/06/1992	0.566704277
06/06/1992	0.461749884
07/06/1992	0.230866938
08/06/1992	0.134383946
09/06/1992	0.082246127
10/06/1992	0.084063813
11/06/1992	0.076141637
12/06/1992	0.038070601
13/06/1992	0.019035246
14/06/1992	0.009517609
15/06/1992	0.004758801
16/06/1992	0.0023794
17/06/1992	0.0011897
18/06/1992	0.00059485
19/06/1992	0.000297425
20/06/1992	0.000148712
21/06/1992	0.164658231
22/06/1992	0.213062994
23/06/1992	0.298312036
24/06/1992	0.301491501
25/06/1992	0.150742343
26/06/1992	0.075370317
27/06/1992	0.037684944
28/06/1992	0.018842419
29/06/1992	0.015802004
30/06/1992	0.073605419
01/07/1992	0.104244969
02/07/1992	0.06743448
03/07/1992	0.033717069
04/07/1992	0.087089035
05/07/1992	0.140718477
06/07/1992	0.103234093
07/07/1992	0.051616646
08/07/1992	0.025808222
09/07/1992	0.012904086
10/07/1992	0.041640251
11/07/1992	0.048771702
12/07/1992	0.024385761
13/07/1992	0.012192858
14/07/1992	0.006096423
15/07/1992	0.00304821
16/07/1992	0.001524105
17/07/1992	0.000762052
18/07/1992	0.000381026
19/07/1992	0.000190513
20/07/1992	0.088846142
21/07/1992	0.114921359
22/07/1992	0.057460183
23/07/1992	0.028729967
24/07/1992	0.014364952
25/07/1992	0.007182468
26/07/1992	0.003591232
27/07/1992	0.001795616
28/07/1992	0.000897808
29/07/1992	0.000448904
30/07/1992	0.000224452
31/07/1992	0.000112226
01/08/1992	5.6113E-05
02/08/1992	2.80565E-05
03/08/1992	1.40282E-05
04/08/1992	7.01412E-06
05/08/1992	3.50706E-06
06/08/1992	1.75353E-06
07/08/1992	8.76764E-07
08/08/1992	0.210357693
09/08/1992	1.56404736
10/08/1992	1.9505664
11/08/1992	1.088516248
12/08/1992	0.54421368
13/08/1992	0.272095732
14/08/1992	1.166379223
15/08/1992	1.40147712
16/08/1992	0.700673283
17/08/1992	0.350318228
18/08/1992	0.175154504
19/08/1992	0.087576102
20/08/1992	0.043787762
21/08/1992	0.021893808
22/08/1992	0.010946886
23/08/1992	0.005473438
24/08/1992	0.002736718
25/08/1992	0.001368359
26/08/1992	0.000684179
27/08/1992	0.00034209
28/08/1992	0.362617524
29/08/1992	0.469202153
30/08/1992	1.361499854
31/08/1992	2.1924864
01/09/1992	1.58588928
02/09/1992	1.184304306
03/09/1992	0.903012254
04/09/1992	0.451475542
05/09/1992	0.225730119
06/09/1992	0.112863148
07/09/1992	0.056431094
08/09/1992	0.028215427
09/09/1992	0.014107684
10/09/1992	0.007053834
11/09/1992	0.003526915
12/09/1992	0.001763457
13/09/1992	0.000881728
14/09/1992	0.000440864
15/09/1992	0.000220432
16/09/1992	0.000110216
17/09/1992	5.5108E-05
18/09/1992	2.7554E-05
19/09/1992	1.3777E-05
20/09/1992	6.8885E-06
21/09/1992	0.001327933
22/09/1992	0.295656045
23/09/1992	0.381308678
24/09/1992	0.308577973
25/09/1992	0.247960894
26/09/1992	0.123978136
27/09/1992	0.34021457
28/09/1992	0.391105055
29/09/1992	0.212112954
30/09/1992	0.119214052
01/10/1992	0.241452016
02/10/1992	0.392780579
03/10/1992	0.297750215
04/10/1992	0.148871776
05/10/1992	0.074435058
06/10/1992	0.082572939
07/10/1992	0.077314241
08/10/1992	0.038656896
09/10/1992	0.409027567
10/10/1992	1.017725866
11/10/1992	0.9088925
12/10/1992	0.454415257
13/10/1992	0.227199887
14/10/1992	0.113598003
15/10/1992	0.292542285
16/10/1992	0.333526118
17/10/1992	0.166758884
18/10/1992	0.083378397
19/10/1992	0.585616601
20/10/1992	1.094275506
21/10/1992	1.194904784
22/10/1992	1.305934908
23/10/1992	0.992118634
24/10/1992	0.8489373
25/10/1992	2.422656
26/10/1992	5.12704512
27/10/1992	7.43883264
28/10/1992	6.67961856
29/10/1992	3.8935296
30/10/1992	1.94614272
31/10/1992	0.972949197
01/11/1992	0.486439092
02/11/1992	2.21833728
03/11/1992	3.62575872
04/11/1992	2.56614912
05/11/1992	1.283477765
06/11/1992	0.641677096
07/11/1992	0.320823107
08/11/1992	0.160407683
09/11/1992	0.588138375
10/11/1992	2.79936
11/11/1992	4.17166848
12/11/1992	7.45763328
13/11/1992	7.61992704
14/11/1992	8.10473472
15/11/1992	8.4022272
16/11/1992	6.34742784
17/11/1992	4.19862528
18/11/1992	3.73289472
19/11/1992	5.16658176
20/11/1992	5.73225984
21/11/1992	4.08678912
22/11/1992	2.04277248
23/11/1992	1.021215223
24/11/1992	2.09737728
25/11/1992	3.42710784
26/11/1992	3.17965824
27/11/1992	2.052864
28/11/1992	1.02945506
29/11/1992	0.514687772
30/11/1992	0.850752751
01/12/1992	1.45677312
02/12/1992	6.20393472
03/12/1992	17.369856
04/12/1992	20.49186816
